prediction_class,target_class,similarity
159,159,0.9893902540206909
159,159,0.9843768179416656
159,159,0.9969419836997986
159,159,0.9865687191486359
159,159,0.9986720085144043
159,159,0.9591108560562134
159,159,0.9891897737979889
159,159,0.9988405406475067
159,159,0.9982447028160095
159,159,0.9788890182971954
159,159,0.9977327585220337
160,160,0.8997250199317932
160,160,0.9100379347801208
160,160,0.9095941185951233
160,160,0.8976560831069946
160,160,0.9196549355983734
160,160,0.9534803032875061
160,160,0.9238031506538391
160,160,0.9124109447002411
160,160,0.9262936115264893
161,161,0.8708701133728027
161,161,0.9773021936416626
161,161,0.8593125343322754
161,161,0.8615695536136627
161,161,0.915176510810852
161,161,0.8781701326370239
161,161,0.892524927854538
161,161,0.9279718101024628
162,162,0.9171507656574249
162,162,0.920705646276474
162,162,0.9304277896881104
162,162,0.9772077202796936
162,162,0.9399064183235168
162,162,0.9284880757331848
162,162,0.9028711915016174
162,162,0.9338794648647308
162,162,0.893255889415741
162,162,0.878646194934845
162,162,0.8938373327255249
162,162,0.9111630916595459
162,162,0.8893702924251556
162,162,0.8937271535396576
162,162,0.9636743664741516
162,162,0.90973299741745
162,162,0.9090203046798706
162,162,0.9368622601032257
162,162,0.9308838546276093
162,162,0.9745820462703705
162,162,0.9097263813018799
162,162,0.9235369563102722
163,163,0.9722042679786682
163,163,0.9950328767299652
163,163,0.9144906401634216
163,163,0.9111611247062683
163,163,0.9621083736419678
163,163,0.9912813603878021
163,163,0.9297500252723694
163,163,0.9170096516609192
163,163,0.9425846040248871
163,163,0.920267790555954
163,163,0.9445154070854187
163,163,0.9059692919254303
163,163,0.9247831404209137
163,163,0.9162205457687378
163,163,0.9342401623725891
163,163,0.9200663566589355
163,163,0.9188154935836792
163,163,0.9189633429050446
163,163,0.9227073192596436
164,164,0.9597191214561462
164,164,0.9548332095146179
164,164,0.8920953273773193
164,164,0.956754744052887
164,164,0.9095940887928009
164,164,0.9673262238502502
164,164,0.9442630410194397
164,164,0.9675842821598053
164,164,0.9321160316467285
164,164,0.9352389872074127
164,164,0.8894102275371552
164,164,0.9025830030441284
165,165,0.8779083788394928
165,165,0.9173911511898041
165,165,0.9224293529987335
165,165,0.9207224547863007
165,165,0.9747839570045471
165,165,0.907848596572876
165,165,0.9839937686920166
165,165,0.926128089427948
165,165,0.8917622268199921
165,165,0.885224461555481
165,165,0.9433916509151459
165,165,0.976043701171875
165,165,0.9701268970966339
166,166,0.9288984537124634
166,166,0.9009725451469421
166,166,0.958247572183609
166,166,0.8741639852523804
166,166,0.9189136624336243
166,166,0.8870313763618469
167,167,0.8691281378269196
167,167,0.9231686592102051
167,167,0.8830804526805878
167,167,0.9778189361095428
167,167,0.8686725795269012
167,167,0.8755885362625122
167,167,0.8927789926528931
167,167,0.8986461460590363
167,167,0.9075295925140381
167,167,0.8841589689254761
167,167,0.8855844140052795
167,167,0.8875784277915955
167,167,0.9170578122138977
167,167,0.8908143937587738
168,168,0.9719809293746948
168,168,0.9575529992580414
168,168,0.9334813952445984
168,168,0.9952206611633301
168,168,0.9444645047187805
168,168,0.9461337327957153
168,168,0.961267501115799
168,168,0.9403968751430511
168,168,0.9396889805793762
168,168,0.9714311063289642
168,168,0.9469056725502014
168,168,0.952575147151947
168,168,0.9856012463569641
168,168,0.9608461260795593
168,168,0.9657666683197021
168,168,0.9451608657836914
168,168,0.9452102482318878
168,168,0.9631171822547913
168,168,0.9616650938987732
168,168,0.9415630400180817
169,169,0.9426120221614838
169,169,0.9892151951789856
169,169,0.9337763786315918
169,169,0.9430860579013824
169,169,0.9803165793418884
169,169,0.9536226987838745
169,169,0.9650177359580994
169,169,0.9786473512649536
169,169,0.9366150200366974
169,169,0.9415533542633057
169,169,0.9455015659332275
169,169,0.9402973055839539
169,169,0.9384439587593079
169,169,0.9344871342182159
169,169,0.9730371236801147
169,169,0.9310758113861084
169,169,0.9788415729999542
170,170,0.9252260625362396
170,170,0.9884819388389587
170,170,0.884968638420105
170,170,0.9024448394775391
170,170,0.9098045825958252
170,170,0.8895160555839539
171,171,0.9658257365226746
171,171,0.9694188237190247
171,171,0.9770868718624115
171,171,0.9463990330696106
171,171,0.9932139217853546
171,171,0.9629850387573242
171,171,0.9704355895519257
171,171,0.9725713729858398
171,171,0.9399927258491516
171,171,0.9356165528297424
171,171,0.9623945951461792
171,171,0.9872294664382935
172,172,0.9399003684520721
172,172,0.9198423027992249
172,172,0.9736894369125366
172,172,0.9521145224571228
172,172,0.990148663520813
172,172,0.8786825835704803
172,172,0.8942429721355438
173,173,0.973390132188797
173,173,0.9639893174171448
173,173,0.9609620571136475
173,173,0.9504832029342651
173,173,0.9537140727043152
173,173,0.9661064743995667
173,173,0.9556883573532104
174,174,0.7877341210842133
174,174,0.8427828848361969
174,174,0.8093284964561462
174,174,0.8294135630130768
175,175,0.8743371665477753
175,175,0.8756970763206482
175,175,0.8700894117355347
175,175,0.8911430239677429
175,175,0.8992894887924194
175,175,0.8740687370300293
175,175,0.8817063570022583
175,175,0.8879736661911011
175,175,0.8946765661239624
175,175,0.9077716767787933
175,175,0.8937963843345642
175,175,0.9241482317447662
175,175,0.9061098694801331
175,175,0.9543346762657166
175,175,0.8997940421104431
175,175,0.8911569118499756
175,175,0.9399506151676178
175,175,0.8908239006996155
175,175,0.879461020231247
175,175,0.9042912721633911
176,176,0.9224814474582672
176,176,0.9095351099967957
176,176,0.9167309701442719
176,176,0.9136194586753845
176,176,0.9006655514240265
176,176,0.9042304754257202
176,176,0.9360398054122925
177,177,0.8662683963775635
177,177,0.9095935821533203
177,177,0.8729932606220245
177,177,0.9223256707191467
177,177,0.9718757569789886
177,177,0.8990205526351929
177,177,0.9426467418670654
177,177,0.9132622182369232
177,177,0.9217642545700073
177,177,0.9423409700393677
177,177,0.9560574889183044
177,177,0.9826297163963318
177,177,0.9134806394577026
177,177,0.8699822425842285
177,177,0.9923257231712341
178,178,0.9368174076080322
178,178,0.9763218760490417
178,178,0.8954831063747406
178,178,0.9359385371208191
178,178,0.9337126016616821
178,178,0.9681581556797028
178,178,0.9373414516448975
178,178,0.952983021736145
178,178,0.9422785341739655
178,178,0.9030493497848511
178,178,0.9696672856807709
178,178,0.9850645661354065
178,178,0.9293884634971619
178,178,0.8963639438152313
178,178,0.996062695980072
178,178,0.9971344769001007
178,178,0.9286581873893738
178,178,0.9316767454147339
178,178,0.9628118276596069
178,178,0.9330997467041016
178,178,0.9409505128860474
179,179,0.9566323757171631
179,179,0.9089349508285522
179,179,0.9716603755950928
179,179,0.8994894623756409
179,179,0.9351503849029541
179,179,0.9220775961875916
179,179,0.9086092114448547
179,179,0.926702469587326
179,179,0.9121662974357605
179,179,0.8804383873939514
179,179,0.9738470613956451
179,179,0.8906586766242981
179,179,0.911505252122879
179,179,0.9183534979820251
179,179,0.9673783183097839
179,179,0.8843140602111816
179,179,0.9117745161056519
179,179,0.910733163356781
179,179,0.9232276678085327
179,179,0.8881813287734985
179,179,0.9127163290977478
179,179,0.928197592496872
179,179,0.9015465080738068
179,179,0.8872874677181244
179,179,0.9201264977455139
179,179,0.9794639050960541
179,179,0.9039967954158783
179,179,0.9219918251037598
179,179,0.9075124859809875
179,179,0.9578295350074768
179,179,0.9361933469772339
179,179,0.9694164395332336
180,180,0.9240126311779022
180,180,0.9538927972316742
180,180,0.9090895652770996
180,180,0.9737345576286316
180,180,0.8993445038795471
180,180,0.9194380640983582
180,180,0.9925781190395355
180,180,0.9659338593482971
180,180,0.9904599189758301
180,180,0.9061509072780609
180,180,0.8992024064064026
180,180,0.9757175147533417
180,180,0.9749259054660797
180,180,0.9671130776405334
180,180,0.9255266785621643
180,180,0.9522331357002258
181,181,0.9738559722900391
181,181,0.9435586333274841
181,181,0.9271847009658813
182,182,0.9390639960765839
182,182,0.9603050351142883
182,182,0.9186179041862488
182,182,0.9130885303020477
182,182,0.9188096821308136
182,182,0.957520991563797
182,182,0.9529625475406647
182,182,0.9482524693012238
182,182,0.9048519432544708
182,182,0.9245380163192749
182,182,0.9181473851203918
182,182,0.9168922305107117
182,182,0.9580157697200775
182,182,0.9607333838939667
182,182,0.9443826377391815
183,183,0.9124979972839355
183,183,0.9280973672866821
183,183,0.9625154137611389
183,183,0.9287026822566986
183,183,0.9906641840934753
183,183,0.9275626242160797
183,183,0.9284179508686066
183,183,0.9265328645706177
183,183,0.917877584695816
183,183,0.9708541035652161
183,183,0.9166481792926788
183,183,0.9807536602020264
183,183,0.9492043256759644
183,183,0.9332544207572937
184,184,0.9127230048179626
184,184,0.9091319143772125
184,184,0.8985093832015991
184,184,0.9113482236862183
184,184,0.8965393900871277
184,184,0.9975756108760834
185,185,0.8915979862213135
185,185,0.961036205291748
185,185,0.9652750492095947
185,185,0.8227489292621613
185,185,0.8321544528007507
185,185,0.8160778880119324
185,185,0.9755814075469971
185,185,0.8305539488792419
185,185,0.8354210555553436
185,185,0.8737043738365173
185,185,0.8816386163234711
185,185,0.9527769684791565
185,185,0.8316768407821655
185,185,0.8666954040527344
185,185,0.8932337164878845
186,186,0.9300302863121033
186,186,0.9001253545284271
186,186,0.9418248534202576
186,186,0.9585832953453064
186,186,0.9643820822238922
186,186,0.9041362702846527
186,186,0.9624584019184113
186,186,0.9303073883056641
186,186,0.8734450340270996
186,186,0.91480752825737
186,186,0.966350257396698
186,186,0.9277487993240356
187,187,0.9169806241989136
187,187,0.8947732448577881
187,187,0.974768191576004
187,187,0.913284182548523
188,188,0.9345141649246216
188,188,0.9792979955673218
188,188,0.9184317290782928
188,188,0.9005473852157593
188,188,0.8909617960453033
188,188,0.8958908915519714
188,188,0.8929543197154999
188,188,0.9110303521156311
188,188,0.9091456532478333
188,188,0.8826818466186523
188,188,0.9725860953330994
188,188,0.9084048867225647
189,189,0.9829482138156891
189,189,0.971697062253952
189,189,0.9410781264305115
189,189,0.8902513980865479
189,189,0.8829357028007507
189,189,0.9805777668952942
189,189,0.9750733971595764
189,189,0.9595494866371155
189,189,0.9044238328933716
190,190,0.9161893725395203
190,190,0.9219296276569366
190,190,0.9657348394393921
190,190,0.9173969626426697
190,190,0.9256752133369446
190,190,0.9695987701416016
190,190,0.9287852048873901
190,190,0.9081476926803589
190,190,0.9099246263504028
190,190,0.9174008667469025
190,190,0.9808382987976074
190,190,0.9112215042114258
190,190,0.9518010318279266
190,190,0.9910376369953156
190,190,0.946805864572525
190,190,0.9287790060043335
190,190,0.9367327094078064
190,190,0.9057216048240662
190,190,0.9695780873298645
190,190,0.9616461098194122
190,190,0.9484200477600098
191,191,0.8941046893596649
191,191,0.9570477306842804
191,191,0.9667156040668488
191,191,0.916059136390686
191,191,0.9686164557933807
191,191,0.9001342058181763
191,191,0.9373084902763367
191,191,0.9672395586967468
191,191,0.9642647802829742
191,191,0.8983367085456848
191,191,0.9349170923233032
191,191,0.9667002260684967
191,191,0.933525562286377
191,191,0.9234526753425598
191,191,0.9204183518886566
191,191,0.9005404114723206
191,191,0.9272429347038269
191,191,0.933892011642456
191,191,0.971747636795044
192,192,0.9408555924892426
192,192,0.9738060235977173
192,192,0.9503903388977051
192,192,0.9596074223518372
192,192,0.985192745923996
192,192,0.9308452606201172
192,192,0.9396679997444153
192,192,0.9624054431915283
192,192,0.974122017621994
192,192,0.9220532476902008
193,193,0.9817360639572144
193,193,0.9460126161575317
193,193,0.9850428700447083
193,193,0.9572965502738953
193,193,0.833904504776001
193,193,0.9891867935657501
193,193,0.8210535645484924
193,193,0.8164702653884888
193,193,0.9830108284950256
194,194,0.9099692702293396
194,194,0.9775435328483582
194,194,0.9029126167297363
194,194,0.7490043342113495
194,194,0.9768893420696259
194,194,0.9581401348114014
194,194,0.9047845602035522
194,194,0.915998637676239
194,194,0.8607147932052612
194,194,0.965231865644455
194,194,0.9882364273071289
194,194,0.9361145794391632
194,194,0.9400270581245422
194,194,0.9030985534191132
194,194,0.9387841820716858
195,195,0.9426014423370361
195,195,0.9821611940860748
195,195,0.9720465838909149
195,195,0.9778033494949341
195,195,0.9876096844673157
195,195,0.9780474901199341
195,195,0.9073964953422546
195,195,0.9188154339790344
195,195,0.9178715348243713
195,195,0.8661853969097137
195,195,0.8766711950302124
196,196,0.9504213631153107
196,196,0.9891186952590942
196,196,0.9030098915100098
196,196,0.9947614669799805
196,196,0.909719318151474
196,196,0.9141459465026855
196,196,0.9025746583938599
196,196,0.9737717509269714
196,196,0.939336359500885
197,197,0.8918061852455139
197,197,0.9703058898448944
197,197,0.9887925684452057
197,197,0.9297215640544891
197,197,0.95618736743927
197,197,0.9661936461925507
197,197,0.9888100922107697
197,197,0.9694443643093109
197,197,0.9574176669120789
197,197,0.9380326271057129
198,198,0.915325254201889
198,198,0.9816652536392212
198,198,0.9667823016643524
198,198,0.958694726228714
198,198,0.9533059298992157
198,198,0.9423873424530029
198,198,0.9579391479492188
198,198,0.9531409740447998
198,198,0.9585001468658447
198,198,0.9507575035095215
198,198,0.9202438294887543
198,198,0.9642386436462402
198,198,0.9719932079315186
199,199,0.9130678176879883
199,199,0.9391427636146545
199,199,0.8859886527061462
200,200,0.9709537625312805
200,200,0.9224304556846619
200,200,0.9199172258377075
201,201,0.8975964188575745
201,201,0.9295043349266052
201,201,0.9185205698013306
201,201,0.9829217791557312
201,201,0.8992930054664612
201,201,0.9025505781173706
201,201,0.9606314897537231
201,201,0.9841907620429993
201,201,0.8972376585006714
201,201,0.8955769836902618
202,202,0.9063321948051453
202,202,0.9519996643066406
202,202,0.9773218631744385
202,202,0.9122176170349121
202,202,0.9689386188983917
202,202,0.9764078855514526
202,202,0.938638836145401
202,202,0.9414419531822205
202,202,0.9295753538608551
202,202,0.9544485509395599
202,202,0.9468398094177246
202,202,0.9777803421020508
202,202,0.9692094922065735
202,202,0.9658359289169312
202,202,0.9324183464050293
203,203,0.8757971227169037
203,203,0.9680798947811127
203,203,0.8765488862991333
203,203,0.9425530433654785
203,203,0.875031054019928
203,203,0.9799232184886932
203,203,0.8841399550437927
203,203,0.8819206357002258
203,203,0.8823333978652954
203,203,0.9319276213645935
203,203,0.8633217215538025
203,203,0.9772045016288757
203,203,0.912951648235321
203,203,0.8843562006950378
203,203,0.8870804905891418
203,203,0.8780871629714966
203,203,0.8686109185218811
203,203,0.9441951811313629
204,204,0.8769458532333374
204,204,0.8987107872962952
204,204,0.8991520404815674
204,204,0.9001659154891968
204,204,0.8961662352085114
204,204,0.9015601575374603
204,204,0.8976349234580994
205,205,0.9920608401298523
205,205,0.8768951296806335
205,205,0.830438107252121
205,205,0.9845738112926483
205,205,0.9466994404792786
206,206,0.8822409808635712
206,206,0.884692370891571
206,206,0.9471222162246704
206,206,0.8945312201976776
206,206,0.9680856466293335
206,206,0.8863769471645355
206,206,0.9543782770633698
206,206,0.9399386644363403
206,206,0.8927109837532043
206,206,0.9397658109664917
207,207,0.9015668630599976
207,207,0.8640447854995728
207,207,0.9526992440223694
207,207,0.9866299033164978
207,207,0.9116134941577911
207,207,0.9909505248069763
207,207,0.8852038085460663
207,207,0.9897811412811279
207,207,0.8910339772701263
207,207,0.979436606168747
207,207,0.9950540661811829
208,208,0.8632204830646515
208,208,0.9334705471992493
208,208,0.9689779579639435
208,208,0.9232636094093323
208,208,0.9762495756149292
208,208,0.8762045502662659
209,209,0.887822687625885
209,209,0.8793800175189972
209,209,0.875553548336029
209,209,0.961862325668335
209,209,0.9813982546329498
209,209,0.9529544711112976
209,209,0.8903637230396271
209,209,0.9036256670951843
209,209,0.8681018352508545
209,209,0.8930476307868958
209,209,0.9173949062824249
209,209,0.9759615659713745
209,209,0.9137433767318726
209,209,0.8898117542266846
209,209,0.9583151340484619
209,209,0.8879653811454773
209,209,0.9841736555099487
209,209,0.8979180455207825
209,209,0.8772144317626953
209,209,0.9295089840888977
210,210,0.9681189060211182
210,210,0.9337163269519806
210,210,0.8289030492305756
210,210,0.8554129004478455
210,210,0.8331698179244995
210,210,0.8313353955745697
210,210,0.8080916404724121
210,210,0.8971184194087982
210,210,0.9367625713348389
210,210,0.9474397301673889
210,210,0.9930438101291656
210,210,0.9313945770263672
210,210,0.9557427763938904
210,210,0.810860812664032
210,210,0.9738912582397461
211,211,0.9627469182014465
211,211,0.9074146747589111
211,211,0.872168093919754
211,211,0.9120276570320129
212,212,0.9056342840194702
212,212,0.9832271337509155
212,212,0.9317891001701355
212,212,0.9287234842777252
212,212,0.8883822560310364
212,212,0.9047131240367889
212,212,0.9418905377388
212,212,0.8913052082061768
212,212,0.8872053325176239
212,212,0.9003786146640778
212,212,0.9361253976821899
213,213,0.9895921349525452
213,213,0.8998873233795166
213,213,0.9220195412635803
213,213,0.9089474976062775
213,213,0.9432968497276306
213,213,0.9093014299869537
213,213,0.9875109791755676
213,213,0.9498516917228699
213,213,0.9364027082920074
214,214,0.8537275791168213
214,214,0.8454180657863617
214,214,0.8487826883792877
214,214,0.9147689938545227
214,214,0.9748923778533936
214,214,0.9139513373374939
214,214,0.8644656538963318
214,214,0.9671060740947723
214,214,0.9514042139053345
214,214,0.8661418557167053
214,214,0.9313819408416748
214,214,0.9182737469673157
214,214,0.945144772529602
214,214,0.8486780226230621
214,214,0.8343937695026398
214,214,0.9081111550331116
214,214,0.9294966161251068
214,214,0.9809441864490509
214,214,0.9214423894882202
214,214,0.941055417060852
214,214,0.8502423465251923
214,214,0.8452690243721008
214,214,0.8675352334976196
214,214,0.9452536404132843
214,214,0.9489188194274902
214,214,0.9626753926277161
214,214,0.9117583930492401
214,214,0.8707563877105713
214,214,0.9555846154689789
215,215,0.9689918160438538
215,215,0.8247778415679932
215,215,0.9525855183601379
215,215,0.9290966391563416
216,216,0.8867446184158325
216,216,0.8445336520671844
216,216,0.8666416704654694
216,216,0.8631197512149811
216,216,0.9206172227859497
216,216,0.9132030010223389
216,216,0.8590547442436218
217,217,0.8955227732658386
217,217,0.9192357659339905
156,217,0.697552278637886
217,217,0.931959331035614
217,217,0.9779169261455536
218,218,0.9077381491661072
218,218,0.9392340779304504
218,218,0.9553576111793518
218,218,0.9323291182518005
218,218,0.9680682420730591
218,218,0.9441230893135071
218,218,0.9549005627632141
218,218,0.9561780989170074
218,218,0.9671671390533447
218,218,0.9466118216514587
218,218,0.9303652346134186
218,218,0.9176975786685944
219,219,0.8838217258453369
219,219,0.882874995470047
219,219,0.9824055731296539
219,219,0.8703696429729462
219,219,0.9740775227546692
219,219,0.8783735036849976
219,219,0.8382123708724976
219,219,0.8766275644302368
219,219,0.8829089999198914
219,219,0.9836989343166351
219,219,0.8739190697669983
219,219,0.8814390301704407
219,219,0.872407466173172
220,220,0.8834185004234314
220,220,0.8754250407218933
220,220,0.8889228403568268
220,220,0.8925564885139465
220,220,0.9714483022689819
220,220,0.9728382229804993
220,220,0.8602036833763123
220,220,0.9749249219894409
220,220,0.9857142269611359
220,220,0.8776102960109711
220,220,0.8879662752151489
220,220,0.9238525331020355
220,220,0.9071244597434998
220,220,0.977193295955658
220,220,0.9062437415122986
220,220,0.9333743453025818
220,220,0.8864526748657227
220,220,0.9591944217681885
220,220,0.884036123752594
221,221,0.8897088766098022
221,221,0.9509285390377045
221,221,0.9910268187522888
221,221,0.8801776766777039
221,221,0.9841666221618652
221,221,0.8746830224990845
221,221,0.8703354001045227
221,221,0.9485295414924622
221,221,0.8891096115112305
221,221,0.9677234292030334
221,221,0.9106003940105438
221,221,0.8837155699729919
221,221,0.895214170217514
221,221,0.8872709274291992
221,221,0.885103851556778
221,221,0.9023491144180298
222,222,0.9583415389060974
222,222,0.9386520981788635
222,222,0.9081214666366577
222,222,0.852618932723999
222,222,0.8878451585769653
222,222,0.8606934249401093
222,222,0.982727587223053
222,222,0.9129208028316498
222,222,0.919314831495285
222,222,0.9954903721809387
222,222,0.9069319367408752
222,222,0.9677279889583588
222,222,0.9185013473033905
222,222,0.9125891923904419
222,222,0.9049100875854492
222,222,0.9625591337680817
222,222,0.8945022821426392
222,222,0.9827567934989929
222,222,0.9726592600345612
222,222,0.8613074421882629
222,222,0.9036769866943359
222,222,0.9471927285194397
222,222,0.9895675778388977
222,222,0.8459823727607727
222,222,0.964190274477005
222,222,0.879284143447876
222,222,0.9044740200042725
222,222,0.9152505397796631
222,222,0.8527052402496338
222,222,0.919440507888794
222,222,0.9759348928928375
222,222,0.9902560114860535
222,222,0.8903286457061768
222,222,0.8500691056251526
223,223,0.9432883262634277
223,223,0.9198912978172302
223,223,0.8173995018005371
223,223,0.8555676341056824
223,223,0.9743098616600037
223,223,0.90583735704422
223,223,0.9400531947612762
223,223,0.8654283583164215
223,223,0.902262419462204
223,223,0.8153859674930573
223,223,0.9383940100669861
223,223,0.9321287870407104
223,223,0.9439414143562317
223,223,0.9358007311820984
223,223,0.9309232234954834
223,223,0.9304067492485046
223,223,0.7835270166397095
223,223,0.9875326454639435
223,223,0.9289346933364868
223,223,0.8923193216323853
223,223,0.9169967770576477
224,224,0.8974565863609314
224,224,0.9588115215301514
224,224,0.897731214761734
224,224,0.9923534393310547
224,224,0.9688292145729065
224,224,0.8826078772544861
224,224,0.9191908836364746
224,224,0.9932956099510193
224,224,0.891259491443634
224,224,0.9235653877258301
224,224,0.9860582947731018
225,225,0.914842039346695
225,225,0.6897950172424316
225,225,0.9106544852256775
225,225,0.8841782212257385
225,225,0.9706446528434753
225,225,0.84748774766922
225,225,0.9655705988407135
225,225,0.7359409779310226
225,225,0.7859539091587067
225,225,0.9591770172119141
225,225,0.9105731248855591
225,225,0.9619753062725067
225,225,0.8509222269058228
301,225,0.6861015409231186
225,225,0.7807182669639587
226,226,0.9689273238182068
226,226,0.9601912200450897
226,226,0.8595800995826721
226,226,0.8728482723236084
226,226,0.8718116879463196
226,226,0.8358326554298401
226,226,0.9409013986587524
226,226,0.8689002692699432
226,226,0.9329235851764679
227,227,0.9170961380004883
227,227,0.8633532524108887
227,227,0.9447733163833618
227,227,0.8428836464881897
227,227,0.9180873036384583
227,227,0.8298677206039429
228,228,0.9843606352806091
228,228,0.9753504991531372
228,228,0.9584333896636963
228,228,0.9947580099105835
228,228,0.9944308400154114
228,228,0.9681231081485748
228,228,0.9460548460483551
228,228,0.9460599720478058
228,228,0.9538636207580566
228,228,0.9698435962200165
228,228,0.9427198171615601
228,228,0.97873455286026
228,228,0.9598546922206879
228,228,0.9665099680423737
228,228,0.9764031171798706
228,228,0.9797289371490479
228,228,0.976689487695694
228,228,0.9566105008125305
228,228,0.9766978025436401
228,228,0.9840110540390015
229,229,0.8445353209972382
229,229,0.8496406078338623
229,229,0.870125949382782
229,229,0.8212242126464844
229,229,0.9279214143753052
229,229,0.8546693325042725
229,229,0.8470598459243774
229,229,0.8383331894874573
229,229,0.93522047996521
229,229,0.867392897605896
229,229,0.8506621718406677
229,229,0.9415465593338013
230,230,0.8968524038791656
230,230,0.93534255027771
230,230,0.9005317389965057
230,230,0.8853669166564941
230,230,0.8912976384162903
230,230,0.8827877640724182
230,230,0.8965370953083038
230,230,0.8945664167404175
230,230,0.8910976052284241
231,231,0.9255442023277283
231,231,0.7012660205364227
231,231,0.8185531795024872
231,231,0.8756400942802429
277,231,0.7137519419193268
231,231,0.8816224336624146
231,231,0.801172286272049
277,231,0.7064045369625092
277,231,0.7113116383552551
231,231,0.759275883436203
232,232,0.9471705555915833
232,232,0.9585021138191223
232,232,0.9448363184928894
232,232,0.9400957822799683
232,232,0.9769217371940613
232,232,0.931926041841507
233,233,0.869060218334198
233,233,0.9817282557487488
233,233,0.9269639849662781
142,233,0.6825654208660126
233,233,0.7012937068939209
233,233,0.8157691359519958
234,234,0.9360447227954865
234,234,0.9608691930770874
234,234,0.9400567412376404
234,234,0.7929573059082031
234,234,0.8861632645130157
234,234,0.8373108506202698
234,234,0.963159441947937
235,235,0.8452993333339691
235,235,0.8429087996482849
235,235,0.8212833404541016
235,235,0.8595824837684631
235,235,0.8372215032577515
235,235,0.8454619646072388
235,235,0.8613671362400055
235,235,0.9470627307891846
235,235,0.8525605201721191
235,235,0.9075139462947845
236,236,0.9287376999855042
236,236,0.899332731962204
236,236,0.8995160758495331
236,236,0.9414004683494568
236,236,0.9732289016246796
236,236,0.896408349275589
236,236,0.899509847164154
236,236,0.9022253155708313
237,237,0.8377698063850403
237,237,0.8948453068733215
237,237,0.781200498342514
237,237,0.7876060009002686
237,237,0.9198693037033081
237,237,0.834667980670929
237,237,0.7498432695865631
237,237,0.8501314520835876
237,237,0.7097292393445969
237,237,0.8010670840740204
238,238,0.8906685411930084
238,238,0.9155471920967102
238,238,0.9478801190853119
238,238,0.9549973905086517
238,238,0.9543602764606476
238,238,0.9047063291072845
238,238,0.9122359752655029
238,238,0.978312075138092
238,238,0.8871023654937744
238,238,0.954308032989502
238,238,0.9031399488449097
238,238,0.9330909848213196
238,238,0.920576274394989
238,238,0.946155309677124
238,238,0.9514675736427307
238,238,0.9084428548812866
238,238,0.97443687915802
238,238,0.9755789339542389
238,238,0.9351172149181366
238,238,0.9560972452163696
238,238,0.8935185968875885
238,238,0.9160969853401184
238,238,0.9526292681694031
238,238,0.9071820378303528
238,238,0.9085662961006165
238,238,0.9594835638999939
238,238,0.9729515612125397
238,238,0.9002822041511536
238,238,0.9502859711647034
238,238,0.9705654680728912
238,238,0.9490424394607544
238,238,0.8833189904689789
238,238,0.9098197817802429
238,238,0.8840348720550537
238,238,0.9467483758926392
238,238,0.9593571424484253
238,238,0.9545764923095703
238,238,0.8794313371181488
238,238,0.9104154706001282
239,239,0.9205459356307983
239,239,0.9834827184677124
239,239,0.9690540134906769
239,239,0.9831003248691559
239,239,0.9785074889659882
239,239,0.9708944261074066
239,239,0.9554843306541443
239,239,0.9802932143211365
239,239,0.9164329767227173
239,239,0.93764328956604
239,239,0.9640205204486847
239,239,0.9651474356651306
239,239,0.9865969717502594
239,239,0.98382568359375
239,239,0.9594935774803162
240,240,0.9209094941616058
240,240,0.9489408135414124
240,240,0.930128812789917
240,240,0.9372290372848511
240,240,0.9888129234313965
240,240,0.9854644536972046
240,240,0.9644477665424347
240,240,0.9133810698986053
240,240,0.9763095676898956
240,240,0.9832561016082764
240,240,0.9397913813591003
240,240,0.9508679807186127
240,240,0.9349803924560547
240,240,0.9635959267616272
240,240,0.967026948928833
240,240,0.9172337055206299
240,240,0.9825009703636169
241,241,0.9373079240322113
241,241,0.9802608489990234
241,241,0.9339423179626465
241,241,0.9475172758102417
241,241,0.9390936493873596
241,241,0.9690082371234894
241,241,0.9797875285148621
242,242,0.9251282215118408
242,242,0.9599470496177673
242,242,0.9221891164779663
242,242,0.9690586030483246
242,242,0.9098151326179504
242,242,0.9718075692653656
242,242,0.9299332797527313
242,242,0.9194329380989075
242,242,0.9048703610897064
242,242,0.9013025164604187
242,242,0.9724803268909454
242,242,0.9290611445903778
242,242,0.9141925871372223
242,242,0.919904500246048
242,242,0.9173572659492493
242,242,0.9708035588264465
243,243,0.9084486663341522
243,243,0.9300023019313812
243,243,0.958889901638031
243,243,0.930951714515686
243,243,0.946561187505722
243,243,0.9586091935634613
243,243,0.9250074923038483
243,243,0.9365542829036713
243,243,0.9705224931240082
243,243,0.9501080811023712
243,243,0.9370841383934021
243,243,0.9651939272880554
243,243,0.9355147778987885
243,243,0.9122325778007507
243,243,0.9801960587501526
243,243,0.956540584564209
244,244,0.9765534400939941
244,244,0.854174017906189
244,244,0.8643883168697357
244,244,0.960493266582489
244,244,0.973369836807251
245,245,0.9470342099666595
245,245,0.9616360068321228
245,245,0.9874001741409302
245,245,0.9431737065315247
245,245,0.9603880643844604
245,245,0.9650109708309174
245,245,0.9160851836204529
245,245,0.9267098009586334
245,245,0.9236606955528259
245,245,0.9905931353569031
245,245,0.9920497536659241
245,245,0.949876993894577
245,245,0.8981778025627136
245,245,0.9554929435253143
245,245,0.9341451227664948
245,245,0.9008963704109192
245,245,0.9792841076850891
245,245,0.9554940462112427
